"Date(UTC)","UnixTimeStamp","Supply","MarketCap","Price"
"12/12/2024","1733961600","72009990.5","50846.25429205","706.10"
"12/13/2024","1734048000","72009990.5","52267.011404615","725.83"
"12/14/2024","1734134400","72009990.5","51544.7511999","715.80"
"12/15/2024","1734220800","72009990.5","51742.778673775","718.55"
"12/16/2024","1734307200","72009990.5","51902.640852685","720.77"
"12/17/2024","1734393600","72009990.5","51675.089282705","717.61"
"12/18/2024","1734480000","72009990.5","49406.774581955","686.11"
"12/19/2024","1734566400","72009990.5","47888.08388231","665.02"
"12/20/2024","1734652800","72009990.5","48845.81675596","678.32"
"12/21/2024","1734739200","72009990.5","47746.94430093","663.06"
"12/22/2024","1734825600","72009990.5","46758.247131365","649.33"
"12/23/2024","1734912000","72009990.5","49928.126913175","693.35"
"12/24/2024","1734998400","72009990.5","50152.07798363","696.46"
"12/25/2024","1735084800","72009990.5","50583.417826725","702.45"
"12/26/2024","1735171200","72009990.5","49586.799558205","688.61"
"12/27/2024","1735257600","72009990.5","49746.661737115","690.83"
"12/28/2024","1735344000","72009990.5","51910.56195164","720.88"
"12/29/2024","1735430400","72009990.5","49938.92841175","693.50"
"12/30/2024","1735516800","72009990.5","50702.954410955","704.11"
"12/31/2024","1735603200","72009990.5","50472.522441355","700.91"
"1/1/2025","1735689600","72009990.5","50870.017588915","706.43"
"1/2/2025","1735776000","72009990.5","50812.409596515","705.63"
"1/3/2025","1735862400","72009990.5","51453.298511965","714.53"
"1/4/2025","1735948800","72009990.5","51366.886523365","713.33"
"1/5/2025","1736035200","72009990.5","51068.04506279","709.18"
"1/6/2025","1736121600","72009990.5","52559.371966045","729.89"
"1/7/2025","1736208000","72009990.5","50262.253269095","697.99"
"1/8/2025","1736294400","72009990.5","50109.592089235","695.87"
"1/9/2025","1736380800","72009990.5","49356.367588605","685.41"
"1/10/2025","1736467200","72009990.5","49889.241518305","692.81"
"1/11/2025","1736553600","72009990.5","50155.678483155","696.51"
"1/12/2025","1736640000","72009990.5","49910.12441555","693.10"
"1/13/2025","1736726400","72009990.5","49569.517160485","688.37"
"1/14/2025","1736812800","72009990.5","50317.70096178","698.76"
"1/15/2025","1736899200","72009990.5","51467.700510065","714.73"
"1/16/2025","1736985600","72009990.5","50986.673773525","708.05"
"1/17/2025","1737072000","72009990.5","51984.732241855","721.91"
"1/18/2025","1737158400","72009990.5","51039.24106659","708.78"
"1/19/2025","1737244800","72009990.5","49138.17731739","682.38"
"1/20/2025","1737331200","72009990.5","49084.88992442","681.64"
"1/21/2025","1737417600","72009990.5","49848.19582372","692.24"
"1/22/2025","1737504000","72009990.5","50061.3453956","695.20"
"1/23/2025","1737590400","72009990.5","49688.33364481","690.02"
"1/24/2025","1737676800","72009990.5","48995.5975362","680.40"
"1/25/2025","1737763200","72009990.5","49421.89667996","686.32"
"1/26/2025","1737849600","72009990.5","48034.98426293","667.06"
"1/27/2025","1737936000","72009990.5","48934.389044275","679.55"
"1/28/2025","1738022400","72009990.5","47589.96252164","660.88"
"1/29/2025","1738108800","72009990.5","48095.47265495","667.90"
"1/30/2025","1738195200","72009990.5","48791.08916318","677.56"
"1/31/2025","1738281600","72009990.5","48776.68716508","677.36"
"2/1/2025","1738368000","72009990.5","47016.76299726","652.92"
"2/2/2025","1738454400","72009990.5","44461.84853432","617.44"
"2/3/2025","1738540800","72009990.5","44497.85352957","617.94"
"2/4/2025","1738627200","72009990.5","41245.88235859","572.78"
"2/5/2025","1738713600","72009990.5","41014.01018918","569.56"
"2/6/2025","1738800000","72009990.5","41193.315065525","572.05"
"2/7/2025","1738886400","72009990.5","41617.45390957","577.94"
"2/8/2025","1738972800","72009990.5","44116.20057992","612.64"
"2/9/2025","1739059200","72009990.5","44362.47474743","616.06"
"2/10/2025","1739145600","72009990.5","44550.420822635","618.67"
"2/11/2025","1739232000","72009990.5","46239.05509986","642.12"
"2/12/2025","1739318400","72009990.5","50188.803078785","696.97"
"2/13/2025","1739404800","72009990.5","47881.602983165","664.93"
"2/14/2025","1739491200","72009990.5","47515.07213152","659.84"
"2/15/2025","1739577600","72009990.5","47698.697607295","662.39"
"2/16/2025","1739664000","72009990.5","48478.56580441","673.22"
"2/17/2025","1739750400","72009990.5","48070.98925818","667.56"
"2/18/2025","1739836800","72009990.5","46655.27284495","647.90"
"2/19/2025","1739923200","72009990.5","47071.49059004","653.68"
"2/20/2025","1740009600","72009990.5","47285.360261825","656.65"
"2/21/2025","1740096000","72009990.5","46610.62665084","647.28"
"2/22/2025","1740182400","72009990.5","48148.039948015","668.63"
"2/23/2025","1740268800","72009990.5","47391.935047765","658.13"
"2/24/2025","1740355200","72009990.5","44222.77536586","614.12"
"2/25/2025","1740441600","72009990.5","44844.221583875","622.75"
"2/26/2025","1740528000","72009990.5","43988.02279683","610.86"
"2/27/2025","1740614400","72009990.5","43557.40305364","604.88"
"2/28/2025","1740700800","72009990.5","42328.192515805","587.81"
"3/1/2025","1740787200","72009990.5","43753.2702278","607.60"
"3/2/2025","1740873600","72009990.5","44934.954171905","624.01"
"3/3/2025","1740960000","72009990.5","41451.110831515","575.63"
"3/4/2025","1741046400","72009990.5","42041.592753615","583.83"
"3/5/2025","1741132800","72009990.5","43083.57731615","598.30"
"3/6/2025","1741219200","72009990.5","42948.918633915","596.43"
"3/7/2025","1741305600","72009990.5","42805.61875282","594.44"
"3/8/2025","1741392000","72009990.5","42712.00576517","593.14"
"3/9/2025","1741478400","72009990.5","39932.42013187","554.54"
"3/10/2025","1741564800","72009990.5","38243.06575474","531.08"
"3/11/2025","1741651200","72009990.5","39719.27055999","551.58"
"3/12/2025","1741737600","72009990.5","41028.41218728","569.76"
"3/13/2025","1741824000","72009990.5","41734.830194085","579.57"
"3/14/2025","1741910400","72009990.5","42333.23321514","587.88"
"3/15/2025","1741996800","72009990.5","44635.392611425","619.85"
"3/16/2025","1742083200","72009990.5","43364.4162791","602.20"
"3/17/2025","1742169600","72009990.5","45500.952697235","631.87"
"3/18/2025","1742256000","72009990.5","45221.553934095","627.99"
"3/19/2025","1742342400","72009990.5","44568.42332026","618.92"
"3/20/2025","1742428800","72009990.5","45383.57641272","630.24"
"3/21/2025","1742515200","72009990.5","45725.623867595","634.99"
"3/22/2025","1742601600","72009990.5","45139.462544925","626.85"
"3/23/2025","1742688000","72009990.5","44939.99487124","624.08"
"3/24/2025","1742774400","72009990.5","45887.64634622","637.24"
"3/25/2025","1742860800","72009990.5","45372.774914145","630.09"
"3/26/2025","1742947200","72009990.5","44504.334428715","618.03"
"3/27/2025","1743033600","72009990.5","45899.1679447","637.40"
"3/28/2025","1743120000","72009990.5","44609.469014845","619.49"
"3/29/2025","1743206400","72009990.5","43404.021773875","602.75"
"3/30/2025","1743292800","72009990.5","43357.935379955","602.11"
"3/31/2025","1743379200","72009990.5","43543.00105554","604.68"
"4/1/2025","1743465600","72009990.5","44007.465494265","611.13"
"4/2/2025","1743552000","72009990.5","42507.49739215","590.30"
"4/3/2025","1743638400","72009990.5","42660.15857201","592.42"
"4/4/2025","1743724800","72009990.5","43025.96932375","597.50"
"4/5/2025","1743811200","72009990.5","42688.96256821","592.82"
"4/6/2025","1743897600","72009990.5","39983.547225125","555.25"
"4/7/2025","1743984000","72009990.5","39928.09953244","554.48"
"4/8/2025","1744070400","72009990.5","39832.326245075","553.15"
"4/9/2025","1744156800","72009990.5","41932.85766796","582.32"
"4/10/2025","1744243200","72009990.5","41602.331811565","577.73"
"4/11/2025","1744329600","72009990.5","42182.732334995","585.79"
"4/12/2025","1744416000","72009990.5","43001.48592698","597.16"
"4/13/2025","1744502400","72009990.5","42061.755550955","584.11"
"4/14/2025","1744588800","72009990.5","42084.07864801","584.42"
"4/15/2025","1744675200","72009990.5","41731.949794465","579.53"
"4/16/2025","1744761600","72009990.5","41963.10186397","582.74"
"4/17/2025","1744848000","72009990.5","42524.059689965","590.53"
"4/18/2025","1744934400","72009990.5","42610.471678565","591.73"
"4/19/2025","1745020800","72009990.5","42601.1103798","591.60"
"4/20/2025","1745107200","72009990.5","42684.64196878","592.76"
"4/21/2025","1745193600","72009990.5","43017.32812489","597.38"
"4/22/2025","1745280000","72009990.5","44564.10272083","618.86"
"4/23/2025","1745366400","72009990.5","43635.17384338","605.96"
"4/24/2025","1745452800","72009990.5","43338.49268252","601.84"
"4/25/2025","1745539200","72009990.5","43232.637996485","600.37"
"4/26/2025","1745625600","72009990.5","43735.98783008","607.36"
"4/27/2025","1745712000","72009990.5","43475.31166447","603.74"
"4/28/2025","1745798400","72009990.5","43668.29843901","606.42"
"4/29/2025","1745884800","72009990.5","43270.80329145","600.90"
"4/30/2025","1745971200","72009990.5","43196.633001235","599.87"
"5/1/2025","1746057600","72009990.5","43210.31489943","600.06"
"5/2/2025","1746144000","72009990.5","43287.365589265","601.13"
"5/3/2025","1746230400","72009990.5","43176.470203895","599.59"
"5/4/2025","1746316800","72009990.5","42238.18002768","586.56"
"5/5/2025","1746403200","72009990.5","43040.37132185","597.70"
"5/6/2025","1746489600","72009990.5","43401.141374255","602.71"
"5/7/2025","1746576000","72009990.5","43414.103172545","602.89"
"5/8/2025","1746662400","72009990.5","45305.80562298","629.16"
"5/9/2025","1746748800","72009990.5","48016.981765305","666.81"
"5/10/2025","1746835200","72009990.5","47814.633692","664.00"
"5/11/2025","1746921600","72009990.5","46877.06361569","650.98"
"5/12/2025","1747008000","72009990.5","47540.9957281","660.20"
"5/13/2025","1747094400","72009990.5","47842.717588295","664.39"
"5/14/2025","1747180800","72009990.5","46996.60019992","652.64"
"5/15/2025","1747267200","72009990.5","46942.592707045","651.89"
"5/16/2025","1747353600","72009990.5","46558.77945768","646.56"
"5/17/2025","1747440000","72009990.5","46071.271821995","639.79"
"5/18/2025","1747526400","72009990.5","46929.630908755","651.71"
"5/19/2025","1747612800","72009990.5","46804.333525285","649.97"
"5/20/2025","1747699200","72009990.5","46830.97722177","650.34"
"5/21/2025","1747785600","72009990.5","48464.16380631","673.02"
"5/22/2025","1747872000","72009990.5","49453.58107578","686.76"
"5/23/2025","1747958400","72009990.5","47324.9657566","657.20"
"5/24/2025","1748044800","72009990.5","48104.11385381","668.02"
"5/25/2025","1748131200","72009990.5","48227.250937565","669.73"
"5/26/2025","1748217600","72009990.5","48562.817493295","674.39"
"5/27/2025","1748304000","72009990.5","49477.344372645","687.09"
"5/28/2025","1748390400","72009990.5","49480.94487217","687.14"
"5/29/2025","1748476800","72009990.5","48600.262688355","674.91"
"5/30/2025","1748563200","72009990.5","47183.82617522","655.24"
"5/31/2025","1748649600","72009990.5","47409.93754539","658.38"
"6/1/2025","1748736000","72009990.5","47625.96751689","661.38"
"6/2/2025","1748822400","72009990.5","47986.01746939","666.38"
"6/3/2025","1748908800","72009990.5","47655.491612995","661.79"
"6/4/2025","1748995200","72009990.5","47783.669396085","663.57"
"6/5/2025","1749081600","72009990.5","45644.25257833","633.86"
"6/6/2025","1749168000","72009990.5","46336.98868694","643.48"
"6/7/2025","1749254400","72009990.5","46899.386712745","651.29"
"6/8/2025","1749340800","72009990.5","46967.79620372","652.24"
"6/9/2025","1749427200","72009990.5","47941.37127528","665.76"
"6/10/2025","1749513600","72009990.5","48507.36980061","673.62"
"6/11/2025","1749600000","72009990.5","48076.029957515","667.63"
"6/12/2025","1749686400","72009990.5","47179.50557579","655.18"
"6/13/2025","1749772800","72009990.5","47211.18997161","655.62"
"6/14/2025","1749859200","72009990.5","46523.494562335","646.07"
"6/15/2025","1749945600","72009990.5","46693.438139915","648.43"
"6/16/2025","1750032000","72009990.5","46891.46561379","651.18"
"6/17/2025","1750118400","72009990.5","46684.07684115","648.30"
"6/18/2025","1750204800","72009990.5","46453.64487155","645.10"
"6/19/2025","1750291200","72009990.5","46434.202174115","644.83"
"6/20/2025","1750377600","72009990.5","46222.492802045","641.89"
"6/21/2025","1750464000","72009990.5","45333.16941937","629.54"
"6/22/2025","1750550400","72009990.5","44371.836046195","616.19"
"6/23/2025","1750636800","72009990.5","46156.96371069","640.98"
"6/24/2025","1750723200","72009990.5","46367.952982855","643.91"
"6/25/2025","1750809600","72009990.5","46550.13825882","646.44"
"6/26/2025","1750896000","72009990.5","46282.26109416","642.72"
"6/27/2025","1750982400","72009990.5","46526.374961955","646.11"
"6/28/2025","1751068800","72009990.5","46728.002935355","648.91"
"6/29/2025","1751155200","72009990.5","47175.18497636","655.12"
"6/30/2025","1751241600","72009990.5","47314.88435793","657.06"
"7/1/2025","1751328000","72009990.5","46554.45885825","646.50"
"7/2/2025","1751414400","72009990.5","47531.634429335","660.07"
"7/3/2025","1751500800","72009990.5","47796.631194375","663.75"
"7/4/2025","1751587200","72009990.5","47086.612688045","653.89"
"7/5/2025","1751673600","72009990.5","47266.637664295","656.39"
"7/6/2025","1751760000","72009990.5","47769.98749789","663.38"
"7/7/2025","1751846400","72009990.5","47600.764020215","661.03"
"7/8/2025","1751932800","72009990.5","47577.00072335","660.70"
"7/9/2025","1752019200","72009990.5","48181.164543645","669.09"
"7/10/2025","1752105600","72009990.5","49393.812783665","685.93"
"7/11/2025","1752192000","72009990.5","49698.41504348","690.16"
"7/12/2025","1752278400","72009990.5","49408.214781765","686.13"
"7/13/2025","1752364800","72009990.5","49840.274724765","692.13"
"7/14/2025","1752451200","72009990.5","49641.527150985","689.37"
"7/15/2025","1752537600","72009990.5","49691.21404443","690.06"
"7/16/2025","1752624000","72009990.5","51055.0832645","709.00"
"7/17/2025","1752710400","72009990.5","51940.80614765","721.30"
"7/18/2025","1752796800","72009990.5","52591.77646177","730.34"
"7/19/2025","1752883200","72009990.5","52822.20843137","733.54"
"7/20/2025","1752969600","72009990.5","54520.20400736","757.12"
"7/21/2025","1753056000","72009990.5","55207.17931673","766.66"
"7/22/2025","1753142400","72009990.5","56679.783622455","787.11"
"7/23/2025","1753228800","72009990.5","55952.482718405","777.01"
"7/24/2025","1753315200","72009990.5","55528.34387436","771.12"
"7/25/2025","1753401600","72009990.5","56573.208836515","785.63"
"7/26/2025","1753488000","72009990.5","57155.049559755","793.71"
"7/27/2025","1753574400","72009990.5","60788.673680385","844.17"
"7/28/2025","1753660800","72009990.5","59340.55277143","824.06"
"7/29/2025","1753747200","72009990.5","57981.724250695","805.19"
"7/30/2025","1753833600","72009990.5","57148.56866061","793.62"
"7/31/2025","1753920000","72009990.5","56394.624060075","783.15"
"8/1/2025","1754006400","72009990.5","54499.321110115","756.83"
"8/2/2025","1754092800","72009990.5","53043.99920211","736.62"
"8/3/2025","1754179200","72009990.5","54121.26865999","751.58"
"8/4/2025","1754265600","72009990.5","55358.40029678","768.76"
"8/5/2025","1754352000","72009990.5","54372.583526835","755.07"
"8/6/2025","1754438400","72009990.5","55444.092185475","769.95"
"8/7/2025","1754524800","72009990.5","56810.841805165","788.93"
"8/8/2025","1754611200","72009990.5","57157.20985947","793.74"
"8/9/2025","1754697600","72009990.5","57541.74320874","799.08"
"8/10/2025","1754784000","72009990.5","58122.14373217","807.14"
"8/11/2025","1754870400","72009990.5","57985.32475022","805.24"
"8/12/2025","1754956800","72009990.5","59947.596991345","832.49"
"8/13/2025","1755043200","72009990.5","61105.517638585","848.57"
"8/14/2025","1755129600","72009990.5","60572.643708885","841.17"
"8/15/2025","1755216000","72009990.5","59654.51633001","828.42"
"8/16/2025","1755302400","72009990.5","60422.14282874","839.08"
"8/17/2025","1755388800","72009990.5","61624.70967009","855.78"
"8/18/2025","1755475200","72009990.5","61031.34734837","847.54"
"8/19/2025","1755561600","72009990.5","59333.35177238","823.96"
"8/20/2025","1755648000","72009990.5","62607.646040415","869.43"
"8/21/2025","1755734400","72009990.5","60445.906125605","839.41"
"8/22/2025","1755820800","72009990.5","64806.831150285","899.97"
"8/23/2025","1755907200","72009990.5","63383.913738005","880.21"
"8/24/2025","1755993600","72009990.5","63113.87627363","876.46"
"8/25/2025","1756080000","72009990.5","60456.70762418","839.56"
"8/26/2025","1756166400","72009990.5","62210.87099276","863.92"
"8/27/2025","1756252800","72009990.5","61611.7478718","855.60"
"8/28/2025","1756339200","72009990.5","62918.729199375","873.75"
"8/29/2025","1756425600","72009990.5","62115.097705395","862.59"
"8/30/2025","1756512000","72009990.5","62069.73141138","861.96"
"8/31/2025","1756598400","72009990.5","61781.69144938","857.96"
"9/1/2025","1756684800","72009990.5","60910.37056433","845.86"
"9/2/2025","1756771200","72009990.5","61354.672205715","852.03"
"9/3/2025","1756857600","72009990.5","61569.261977405","855.01"
"9/4/2025","1756944000","72009990.5","60760.58978409","843.78"
"9/5/2025","1757030400","72009990.5","61224.33412291","850.22"
"9/6/2025","1757116800","72009990.5","62017.164118315","861.23"
"9/7/2025","1757203200","72009990.5","63370.951939715","880.03"
"9/8/2025","1757289600","72009990.5","63232.692757955","878.11"
"9/9/2025","1757376000","72009990.5","63377.43283886","880.12"
"9/10/2025","1757462400","72009990.5","64373.331007475","893.95"
"9/11/2025","1757548800","72009990.5","65036.54301998","903.16"
"9/12/2025","1757635200","72009990.5","66649.56680718","925.56"
"9/13/2025","1757721600","72009990.5","67276.773824435","934.27"
"9/14/2025","1757808000","72009990.5","66751.100893785","926.97"
"9/15/2025","1757894400","72009990.5","66239.10986133","919.86"
"9/16/2025","1757980800","72009990.5","68855.9529161","956.20"
"9/17/2025","1758067200","72009990.5","71334.53678911","990.62"
"9/18/2025","1758153600","72009990.5","70670.6046767","981.40"
"9/19/2025","1758240000","72009990.5","70911.11804497","984.74"
"9/20/2025","1758326400","72009990.5","75220.19587649","1,044.58"
"9/21/2025","1758412800","72009990.5","75521.917736685","1,048.77"
"9/22/2025","1758499200","72009990.5","71552.727060325","993.65"
"9/23/2025","1758585600","72009990.5","73187.353844675","1,016.35"
"9/24/2025","1758672000","72009990.5","73378.1803195","1,019.00"
"9/25/2025","1758758400","72009990.5","68144.49420996","946.32"
"9/26/2025","1758844800","72009990.5","69230.4048667","961.40"
"9/27/2025","1758931200","72009990.5","69793.52299241","969.22"
"9/28/2025","1759017600","72009990.5","71552.727060325","993.65"
"9/29/2025","1759104000","72009990.5","74203.41481063","1,030.46"
"9/30/2025","1759190400","72009990.5","72642.958316495","1,008.79"
"10/1/2025","1759276800","72009990.5","73975.86324065","1,027.30"
"10/2/2025","1759363200","72009990.5","78561.45943569","1,090.98"
"10/3/2025","1759449600","72009990.5","85712.05149234","1,190.28"
"10/4/2025","1759536000","72009990.5","82907.262362365","1,151.33"
"10/5/2025","1759622400","72009990.5","84082.465407325","1,167.65"
"10/6/2025","1759708800","72009990.5","88151.74997048","1,224.16"
"10/7/2025","1759795200","72009990.5","93988.159700505","1,305.21"
"10/8/2025","1759881600","72009990.5","94160.2635778","1,307.60"
"10/9/2025","1759968000","72009990.5","90451.028967145","1,256.09"
"10/10/2025","1760054400","72009990.5","79506.950610955","1,104.11"
"10/11/2025","1760140800","72009990.5","81846.5552023","1,136.60"
"10/12/2025","1760227200","72009990.5","93894.546712855","1,303.91"
"10/13/2025","1760313600","72009990.5","93306.22509047","1,295.74"
"10/14/2025","1760400000","72009990.5","87061.51871431","1,209.02"
"10/15/2025","1760486400","72009990.5","83711.61395625","1,162.50"
"10/16/2025","1760572800","72009990.5","82443.518023545","1,144.89"
"10/17/2025","1760659200","72009990.5","77217.032913055","1,072.31"
"10/18/2025","1760745600","72009990.5","78682.43621973","1,092.66"
"10/19/2025","1760832000","72009990.5","79998.058746165","1,110.93"
"10/20/2025","1760918400","72009990.5","79257.07594392","1,100.64"
"10/21/2025","1761004800","72009990.5","76168.567451375","1,057.75"
"10/22/2025","1761091200","72009990.5","77191.109316475","1,071.95"
"10/23/2025","1761177600","72009990.5","81197.02508799","1,127.58"
"10/24/2025","1761264000","72009990.5","79908.766357945","1,109.69"
"10/25/2025","1761350400","72009990.5","80414.99659116","1,116.72"
"10/26/2025","1761436800","72009990.5","81958.170687575","1,138.15"
"10/27/2025","1761523200","72009990.5","82026.58017855","1,139.10"
"10/28/2025","1761609600","72009990.5","79499.749611905","1,104.01"
"10/29/2025","1761696000","72009990.5","79733.061981125","1,107.25"
"10/30/2025","1761782400","72009990.5","77717.50234703","1,079.26"
"10/31/2025","1761868800","72009990.5","78412.398755355","1,088.91"
"11/1/2025","1761955200","72009990.5","78834.377299685","1,094.77"
"11/2/2025","1762041600","72009990.5","77993.300610645","1,083.09"
"11/3/2025","1762128000","72009990.5","71506.640666405","993.01"
"11/4/2025","1762214400","72009990.5","67460.39930021","936.82"
"11/5/2025","1762300800","72009990.5","69135.35167924","960.08"
"11/6/2025","1762387200","72009990.5","68418.13217386","950.12"
"11/7/2025","1762473600","72009990.5","71345.338287685","990.77"
"11/8/2025","1762560000","72009990.5","71326.615690155","990.51"
"11/9/2025","1762646400","72009990.5","71775.23793097","996.74"
"11/10/2025","1762732800","72009990.5","71414.467878565","991.73"
"11/11/2025","1762819200","72009990.5","68978.36989995","957.90"
"11/12/2025","1762905600","72009990.5","68623.360646785","952.97"
"11/13/2025","1762992000","72009990.5","66738.8591954","926.80"
"11/14/2025","1763078400","72009990.5","65866.818210445","914.69"
"11/15/2025","1763164800","72009990.5","67108.270446665","931.93"
"11/16/2025","1763251200","72009990.5","66725.177297205","926.61"
"11/17/2025","1763337600","72009990.5","65282.81718749","906.58"
"11/18/2025","1763424000","72009990.5","67131.313643625","932.25"
"11/19/2025","1763510400","72009990.5","64613.844375745","897.29"
"11/20/2025","1763596800","72009990.5","62327.52717737","865.54"
"11/21/2025","1763683200","72009990.5","59758.21071633","829.86"
"11/22/2025","1763769600","72009990.5","60014.56628251","833.42"
"11/23/2025","1763856000","72009990.5","60739.706886845","843.49"
"11/24/2025","1763942400","72009990.5","62305.204080315","865.23"
"11/25/2025","1764028800","72009990.5","62101.4158072","862.40"
"11/26/2025","1764115200","72009990.5","64214.909028375","891.75"
"11/27/2025","1764201600","72009990.5","64495.747991325","895.65"
"11/28/2025","1764288000","72009990.5","63905.266069225","887.45"
"11/29/2025","1764374400","72009990.5","62890.64530308","873.36"
"11/30/2025","1764460800","72009990.5","63052.667781705","875.61"
"12/1/2025","1764547200","72009990.5","59542.18074483","826.86"
"12/2/2025","1764633600","72009990.5","63139.079770305","876.81"
"12/3/2025","1764720000","72009990.5","66307.519352305","920.81"
"12/4/2025","1764806400","72009990.5","64820.51304848","900.16"
"12/5/2025","1764892800","72009990.5","63647.470303235","883.87"
"12/6/2025","1764979200","72009990.5","64149.37993702","890.84"
"12/7/2025","1765065600","72009990.5","64410.776202535","894.47"
"12/8/2025","1765152000","72009990.5","64626.08607413","897.46"
"12/9/2025","1765238400","72009990.5","64638.327772515","897.63"
"12/10/2025","1765324800","72009990.5","64361.08930909","893.78"
"12/11/2025","1765411200","72009990.5","63810.93298167","886.14"
"12/12/2025","1765497600","72009990.5","63494.08902347","881.74"
"12/13/2025","1765584000","72009990.5","64574.958980875","896.75"
"12/14/2025","1765670400","72009990.5","63180.12546489","877.38"
"12/15/2025","1765756800","72009990.5","61821.296944155","858.51"
"12/16/2025","1765843200","72009990.5","63033.945184175","875.35"
"12/17/2025","1765929600","72009990.5","60698.66119226","842.92"
"12/18/2025","1766016000","72009990.5","59756.050416615","829.83"
"12/19/2025","1766102400","72009990.5","61637.67146838","855.96"
"12/20/2025","1766188800","72009990.5","61495.811787095","853.99"
"12/21/2025","1766275200","72009990.5","61796.09344748","858.16"
"12/22/2025","1766361600","72009990.5","61806.17484615","858.30"
"12/23/2025","1766448000","72009990.5","60768.510883045","843.89"
"12/24/2025","1766534400","72009990.5","60937.73436072","846.24"
"12/25/2025","1766620800","72009990.5","59698.442424215","829.03"
"12/26/2025","1766707200","72009990.5","60064.97327586","834.12"
"12/27/2025","1766793600","72009990.5","60832.59977459","844.78"
"12/28/2025","1766880000","72009990.5","61857.301939405","859.01"
"12/29/2025","1766966400","72009990.5","61307.86571189","851.38"
"12/30/2025","1767052800","72009990.5","61984.039522685","860.77"
"12/31/2025","1767139200","72009990.5","62146.782101215","863.03"
"1/1/2026","1767225600","72009990.5","62178.466497035","863.47"
"1/2/2026","1767312000","72009990.5","63445.12222993","881.06"
"1/3/2026","1767398400","72009990.5","63238.453557195","878.19"
"1/4/2026","1767484800","72009990.5","64452.541997025","895.05"
"1/5/2026","1767571200","72009990.5","65542.05315329","910.18"
"1/6/2026","1767657600","72009990.5","66064.125584415","917.43"
"1/7/2026","1767744000","72009990.5","64762.90505608","899.36"
"1/8/2026","1767830400","72009990.5","64209.148229135","891.67"
"1/9/2026","1767916800","72009990.5","64495.747991325","895.65"
"1/10/2026","1768003200","72009990.5","65286.417687015","906.63"
"1/11/2026","1768089600","72009990.5","65027.181721215","903.03"
"1/12/2026","1768176000","72009990.5","65166.881102785","904.97"
"1/13/2026","1768262400","72009990.5","67916.222540075","943.15"
"1/14/2026","1768348800","72009990.5","68302.196089155","948.51"
"1/15/2026","1768435200","72009990.5","67047.06195474","931.08"
"1/16/2026","1768521600","72009990.5","67519.44749242","937.64"
"1/17/2026","1768608000","72009990.5","68186.26000445","946.90"
"1/18/2026","1768694400","72009990.5","67128.433244005","932.21"
"1/19/2026","1768780800","72009990.5","66478.18302979","923.18"
"1/20/2026","1768867200","72009990.5","63585.541711405","883.01"
"1/21/2026","1768953600","72009990.5","63557.45781511","882.62"
"1/22/2026","1769040000","72009990.5","63896.624870365","887.33"
"1/23/2026","1769126400","72009990.5","64137.85833854","890.68"
"1/24/2026","1769212800","72009990.5","63800.851583","886.00"
"1/25/2026","1769299200","72009990.5","62303.0437806","865.20"
"1/26/2026","1769385600","72009990.5","63267.9776533","878.60"
"1/27/2026","1769472000","72009990.5","64572.078581255","896.71"
"1/28/2026","1769558400","72009990.5","64927.08783442","901.64"
"1/29/2026","1769644800","72009990.5","62451.38436103","867.26"
"1/30/2026","1769731200","72009990.5","61737.04525527","857.34"
"1/31/2026","1769817600","72009990.5","56215.31918373","780.66"
"2/1/2026","1769904000","72009990.5","54564.130101565","757.73"
"2/2/2026","1769990400","72009990.5","55684.605553745","773.29"
"2/3/2026","1770076800","72009990.5","54289.051937855","753.91"
"2/4/2026","1770163200","72009990.5","50106.711689615","695.83"
"2/5/2026","1770249600","72009990.5","43728.78683103","607.26"
"2/6/2026","1770336000","72009990.5","47308.403458785","656.97"
"2/7/2026","1770422400","72009990.5","46571.74125597","646.74"
"2/8/2026","1770508800","72009990.5","46049.668824845","639.49"
"2/9/2026","1770595200","72009990.5","45805.55495705","636.10"
"2/10/2026","1770681600","72009990.5","44613.06951437","619.54"
"2/11/2026","1770768000","72009990.5","43766.23202609","607.78"
"2/12/2026","1770854400","72009990.5","44199.7321689","613.80"
"2/13/2026","1770940800","72009990.5","44539.61932406","618.52"
"2/14/2026","1771027200","72009990.5","45537.67779239","632.38"
"2/15/2026","1771113600","72009990.5","44276.782858735","614.87"
"2/16/2026","1771200000","72009990.5","45149.543943595","626.99"
